Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC060350,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060350,https://faolex.fao.org/docs/pdf/chi60350.pdf,Resolución Nº 1.623 – Establece clasificación de enfermedades de alto riesgo.,,15-06-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto la clasificación de enfermedades de alto riesgo para las especies hidrobiológicas peces, moluscos y crustáceos que se indican en las listas contenidas en el artículo 1º. ",Fisheries,Fisheries,offences/penalties; fish diseases; molluscs; crustaceans
LEX-FAOC060353,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060353,https://faolex.fao.org/docs/pdf/chi60353.pdf,Decreto Nº 872 – Fija valor de sanción de especies hidrobiológicas.,,08-07-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto tiene por objeto establecer el valor de sanción de las especies hidrobiológicas que indica (peces, moluscos, crustáceos, algas y otras). Dichos valores servirán de unidad de cuenta para los efectos de la aplicación de las sanciones establecidas por la Ley General de Pesca y Acuicultura. ",Fisheries,Fisheries,offences/penalties; molluscs; crustaceans; aquatic animals; marine fishes; cartilaginous fishes
LEX-FAOC060356,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060356,https://faolex.fao.org/docs/pdf/chi60356.pdf,Resolución Nº 879 - Crea Registro Nacional de Entidades Auditoras de Desambarque Industrial.,,09-08-2005,,,Spanish,Chile,,,Regulation,Y,"En virtud del artículo 63 de la Ley General de Pesca y Acuicultura, los armadores pesqueros industriales y artesanales que realicen actividades pesqueras extractivas de cualquier naturaleza, deberán informar al Servicio, al momento de su desembarque, sus capturas por especie y área de pesca. La presente Resolución tiene por objeto la creación del Registro Nacional de Entidades Auditoras para la certificación de dicha información de captura. ",Fisheries,Fisheries,marine fisheries; registration; data collection/reporting; landing; fishery management and conservation
LEX-FAOC060357,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060357,https://faolex.fao.org/docs/pdf/chi60357.pdf,Resolución Nº 2.808 - Regula redes de arrastre en la pesca industrial dirigida a peces en área que señala.,,31-08-2005,,,Spanish,Chile,,,Regulation,,"Las redes de arrastre que se utilicen en la pesca industrial de la especie merluza en el área marítima indicada en el artículo 1º, deberán atenerse a las reglas establecidas por la presente Resolución, que se refieren en particular al tamaño mínimo de malla, a la forma en que deberá estar construido el paño de la tela y a la longitud del panel. ",Fisheries,Fisheries,marine fisheries; mesh; marine fishes; fishery management and conservation
LEX-FAOC060376,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060376,https://faolex.fao.org/docs/pdf/chi60376.pdf,Resolución Nº 2.472 - Regula aparejos de pesca deportiva para cursos y cuerpos de agua de la X Región.,,03-08-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución dispone que las actividades de pesca deportiva que se realicen en los cursos y cuerpos de agua indicados en el artículo 1º, todos ellos pertenecientes a la X Región, podrán efectuarse únicamente en la modalidad de pesca con devolución, o bien utilizando señuelos artificiales con anzuelo simple y sin rebaba y con devolución de las especies capturadas. El artículo 3º prohíbe el uso de redes. ",Fisheries,Fisheries,inland fisheries; non-commercial fishing; fishing area; fishing gear/fishing method; fishery management and conservation
LEX-FAOC060473,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060473,https://faolex.fao.org/docs/pdf/chi60473.pdf,"Resolución Nº 3.916 - Modifica la Resolución Nº 1.700 de 2000, que regula artes y aparejos de pesca para recursos hidrobiológicos que indica.",,24-11-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución modifica la Resolución Nº 1.700 con el objeto de permitir la utilización del arte de pesca denominado chinchorro por parte de las comunidades costeras de pescadores artesanales que tradicionalmente han realizado actividades pesqueras extractivas con dicho arte de pesca. Dicha utilización deberá efectuarse bajo las condiciones aquí establecidas. En particular, los armadores de las embarcaciones deberán solicitar la inscripción del arte de pesca en el Registro Nacional Pesquero Artesanal. ",Fisheries,Fisheries,marine fisheries; marine fishes; artisanal fisheries; molluscs; crustaceans; fishing gear/fishing method; fishing area; fishery management and conservation
LEX-FAOC060474,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060474,https://faolex.fao.org/docs/pdf/chi60474.pdf,Decreto Nº 837 - Establece áreas de manejo y explotación de recursos bentónicos para la X Región.,,17-06-2005,,,Spanish,Chile,,,Regulation,,"Mediante el presente Decreto se establecen algunas áreas de manejo y explotación de recursos bentónicos en el ámbito de la X Región, según las coordenadas geográficas especificadas en el artículo 1º. Podrán optar a estas áreas de manejo las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; fishery management and conservation
LEX-FAOC060544,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060544,https://faolex.fao.org/docs/pdf/chi60544.pdf,Decreto Nº 1.403 - Establece cuota global anual de captura de la especie bacalao de profundidad en área de pesca que indica.,,17-11-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece para el año 2006 una cuota global anual para la especie bacalao de profundidad correspondiente a 2.700 toneladas en el área de pesquería que indica. Los titulares o quienes ejercen derechos sobre permisos extraordinarios de pesca, deberán informar al Servicio Nacional de Pesca sus capturas por nave, indicando el área de pesca correspondiente, conforme a las normas legales y reglamentarias vigentes. Asimismo, deberán entregar al Servicio Nacional de Pesca informes relativos a las estadísticas de captura y áreas de pesca. ",Fisheries,Fisheries,marine fisheries; marine fishes; total allowable catch; fishing area; data collection/reporting; fishery management and conservation
LEX-FAOC060594,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060594,https://faolex.fao.org/docs/pdf/chi60594.pdf,Decreto Nº 409 - Establece área de manejo y explotación de recursos bentónicos para la VII Región.,,31-03-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece el área de manejo y explotación de recursos bentónicos denominada Faro Carranza, en la VII Región, en un área inscrita en la figura irregular, entre la línea de más baja marea y sus vértices, cuyas coordenadas geográficas se indican en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; fishery management and conservation
LEX-FAOC060647,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060647,https://faolex.fao.org/docs/pdf/chi60647.pdf,Decreto Nº 1.427 - Establece veda extractiva para el recurso huepo en el área marítima que indica.,,22-11-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece una veda extractiva para el recurso Huepo, en el área marítima de la X Región, entre los días 1º de mayo y 31 de julio de cada año calendario. Durante dicho período de veda, quedan prohibidas la captura, comercialización, transporte, procesamiento, apozamiento, elaboración, transformación y almacenamiento de la especie vedada y de los productos derivados de ella. ",Fisheries,Fisheries,marine fisheries; fishing area; seasons; molluscs; fishery management and conservation
LEX-FAOC060677,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060677,https://faolex.fao.org/docs/pdf/chi60677.pdf,Resolución Nº 4.110 - Establece tamaño mínimo de extracción para especie que indica.,,24-11-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución fija para los ejemplares de la especie Navajuela, extraídos en el área marítima correspondiente a la X Región, un tamaño mínimo de extracción legal de 60 milímetros de longitud valvar, medido a lo largo de su eje máximo. El transporte de esta especie sólo podrá efectuarse en su respectiva concha. ",Fisheries,Fisheries,marine fisheries; molluscs; size; fishery management and conservation
LEX-FAOC060678,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060678,https://faolex.fao.org/docs/pdf/chi60678.pdf,Resolución Nº 4.109 - Establece tamaño mínimo de extracción para especie que indica.,,24-11-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución fija para los ejemplares de la especie Huepo, extraídos en el área marítima correspondiente a la X Región, un tamaño mínimo de extracción legal de 110 milímetros de longitud valvar, medido a lo largo de su eje máximo. ",Fisheries,Fisheries,marine fisheries; molluscs; size; fishery management and conservation
LEX-FAOC060722,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060722,https://faolex.fao.org/docs/pdf/chi60722.pdf,Decreto Nº 408 - Establece área de manejo y explotación de recursos bentónicos para la IV Región.,,31-03-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece un área de manejo y explotación de recursos bentónicos denominada Isla Choros en un área inscrita en la figura irregular, entre la línea de más baja marea y sus vértices, cuyas coordenadas geográficas se especifican en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; fishery management and conservation
LEX-FAOC060871,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060871,https://faolex.fao.org/docs/pdf/chi60871.pdf,Decreto Nº 1.010 - Establece veda biológica para el recurso macha en el área marítima que indica.,,22-08-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece una veda extractiva para el recurso macha en el área marítima correspondiente a la IV región, por un período de 2 años a partir de su fecha de publicación. Por lo tanto, durante dicho período quedan prohibidas la captura, comercialización, transporte, procesamiento, apozamiento, elaboración, transformación y almacenamiento  de la especie en cuestión y de sus productos derivados. ",Fisheries,Fisheries,marine fisheries; fishing area; marine fishes; protection of species; fishery management and conservation
LEX-FAOC060874,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060874,https://faolex.fao.org/docs/pdf/chi60874.pdf,Decreto Nº 1.151 - Establece área de manejo y explotación de recursos bentónicos para la X Región.,,20-09-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece el área de manejo y explotación de recursos bentónicos denominada Pichicolu Sector A, en la X Región, en un área inscrita en la figura irregular, entre la línea de más baja marea y sus vértices, cuyas coordenadas geográficas se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; protected fishing area; artisanal fisheries; fishery management and conservation
LEX-FAOC060875,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060875,https://faolex.fao.org/docs/pdf/chi60875.pdf,Resolución Nº 539 - Extiende área de operaciones de pescadores artesanales de la X Región al área que indica.,,24-02-2005,,,Spanish,Chile,,,Regulation,,"Mediante la presente Resolución se extiende el área de operaciones de los pescadores artesanales en la X Región, que podrán ampliar tales operaciones sobre los recursos indicados en el artículo 3º. Por otro lado, quedará excluida el área definida por las coordenadas geográficas que se detallan en el artículo 3º. Las actividades extractivas que se realicen respecto del recurso erizo deberán respetar la cuota de captura que se autorice para los efectos de extracción de dicho recurso en el área contigua. ",Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; molluscs; fishery management and conservation
LEX-FAOC060876,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060876,https://faolex.fao.org/docs/pdf/chi60876.pdf,Resolución Nº 677 - Establece normas sobre asignación de cuotas individuales de extracción para la pesquería del recurso loco.,,15-03-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución fija para cada uno de los buzos mariscadores debidamente inscritos en el Registro Artesanal de la XII Región, en la sección pesquería del recurso Loco Concholepas concholepas, una cuota individual inicial de extracción ascendente a 3.000 unidades. ",Fisheries,Fisheries,marine fisheries; molluscs; fishing area; allocation/quota; fishery management and conservation
LEX-FAOC060988,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060988,https://faolex.fao.org/docs/pdf/chi60988.pdf,Decreto Nº 1.066 - Establece área de manejo y explotación de recursos bentónicos para la X Región.,,31-08-2005,,,Spanish,Chile,,,Regulation,,Mediante el presente Decreto se establece un área de manejo y explotación de recursos bentónicos en el área geográfica cuyas coordenadas se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación las organizaciones de pescadores artesanales legalmente constituidas. ,Fisheries,Fisheries,marine fisheries; protected fishing area; artisanal fisheries; fishery management and conservation
LEX-FAOC061448,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061448,https://faolex.fao.org/docs/pdf/chi61448.pdf,"Decreto Nº 357 - Modifica el Decreto Nº 729, sobre áreas de manejo y explotación de recursos bentónicos para la Región VIII.",,14-03-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto modifica el Decreto Nº 729 de 1997, que estableció áreas de manejo y explotación de recursos bentónicos para la Región VIII, en el sentido de reemplazar las coordenadas geográficas del área Sector Sur Roca Blanca. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; protected fishing area; fishery management and conservation
LEX-FAOC061465,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061465,https://faolex.fao.org/docs/pdf/chi61465.pdf,Ley Nº 20.091 - Modifica la Ley General de Pesca y Acuicultura en materia de acuicultura.,,26-12-2005,,,Spanish,Chile,,,Legislation,,"La presente Ley introduce ciertas modificaciones a la Ley General de Pesca y Acuicultura en lo que se refiere a las actividades de acuicultura. Las modificaciones atienen fundamentalmente a las autorizaciones y concesiones relativas al ejercicio de la acuicultura. En primer lugar, la autorización de acuicultura queda definida como el acto administrativo mediante el cual se otorgan a una persona los derechos de uso y goce, para fines de acuicultura, por tiempo indefinido, en determinados cursos y cuerpos de agua. Queda asimismo establecido que las autorizaciones y concesiones serán transferibles y, en general, susceptibles de negocio jurídico. ",Fisheries,Fisheries,aquaculture; authorization/permit; concession
LEX-FAOC061472,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061472,https://faolex.fao.org/docs/pdf/chi61472.pdf,Decreto Nº 1.609 – Establece cuota anual de captura para el recurso gamba en área que indica.,,28-12-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece la cuota anual de captura para el recurso gamba, relativamente al año 2006 y al área comprendida entre las Regiones I y X. Dentro de dicha cuota, se establece una reserva para fines de investigación. ",Fisheries,Fisheries,marine fisheries; crustaceans; fishing area; total allowable catch; fishery management and conservation
LEX-FAOC061572,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061572,https://faolex.fao.org/docs/pdf/chi61572.pdf,Decreto Nº 94 – Establece áreas de manejo y explotación de recursos bentónicos para la X Región.,,11-01-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto tiene por objeto la creación de áreas de manejo de recursos bentónicos en el ámbito de la X Región, según las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a estas áreas las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; non-governmental entity; artisanal fisheries; fishery management and conservation
LEX-FAOC061573,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061573,https://faolex.fao.org/docs/pdf/chi61573.pdf,Decreto Nº 149 – Establece cuotas anuales de captura de especies que indica para el año 2006.,,18-01-2006,,,Spanish,Chile,,,Regulation,,"Mediante el presente Decreto se establecen las cuotas anuales de captura, relativas al año 2006, para los recursos merluza común y merluza de cola. En ambos casos, las cuotas están fraccionadas según especie objetivo y como reserva para fines de investigación, así como en calidad de fauna acompañante extraída en la pesca dirigida a otras especies que se indican. ",Fisheries,Fisheries,marine fisheries; marine fishes; total allowable catch; bycatch; fishery management and conservation
LEX-FAOC061601,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061601,https://faolex.fao.org/docs/pdf/chi61601.pdf,Decreto Nº 150 - Establece porcentaje de desembarque de especies como fauna acompañante de recursos que indica.,,18-01-2006,,,Spanish,Chile,,,Regulation,,"Mediante el presente Decreto se fijan los porcentajes máximos de desembarque de ciertas especies, como fauna acompañante, respecto de las unidades de pesquería que se indican, entre las que se incluyen la anchoveta, sardina, merluza, raya y besugo. Asimismo, el Decreto introduce el mecanismo de cálculo para determinar dichos porcentajes máximos e indica los armadores industriales y artesanales que podrán acceder a las reservas de fauha acompañante. ",Fisheries,Fisheries,marine fisheries; bycatch; marine fishes; fishery management and conservation
LEX-FAOC061642,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061642,https://faolex.fao.org/docs/pdf/chi61642.pdf,Decreto Nº 135 - Establece régimen artesanal de extracción por organización para la pesquería artesanal de anchoveta en región que indica.,,17-01-2006,,,Spanish,Chile,,,Regulation,,"La pesquería artesanal de anchoveta en la IV Región se encuentra con su acceso suspendido, de conformidad con lo dispuesto en el artículo 33 de la Ley General de Pesca y Acuicultura. El presente Decreto tiene por objeto el régimen artesanal de extracción de dicho recurso en el ámbito de la IV Región por parte de pescadores artesanales. Una fracción asignada a la pesquería artesanal deberá estar reservada para la captura por parte de pescadores artesanales no afiliados a la cooperativa mencionada en el artículo 1º. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; cooperative/producer organization; fishery management and conservation
LEX-FAOC061643,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061643,https://faolex.fao.org/docs/pdf/chi61643.pdf,Resolución Nº 236 – Distribución de la fracción artesanal de pesquería de anchoveta en la IV Región.,,19-01-2006,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto la distribución de la fracción artesanal de la cuota global anual de captura de anchoveta correspondiente a la IV Región, sometida al Régimen Artesanal de Extracción por organización de pescadores artesanales. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; cooperative/producer organization; fishery management and conservation
LEX-FAOC061644,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061644,https://faolex.fao.org/docs/pdf/chi61644.pdf,"Resolución Nº 24 – Establece procedimientos de control para la pesquería merluza del sur, administrado bajo régimen artesanal de extracción en la XI Región.",,16-01-2006,,,Spanish,Chile,,,Regulation,,"Las organizaciones de pescadores artesanales que efectúen actividades pesqueras extractivas de la merluza del sur en aguas interiores de la XI Región y que se encuentren administradas bajo el régimen artesanal de extracción, como asimismo las lanchas transportadoras, las plantas de proceso, comercializadores y exportadores del recurso mencionado, deberán acogerse al procedimiento y exigencias establecidas en la presente Resolución. ",Fisheries,Fisheries,marine fisheries; marine fishes; fishing area; artisanal fisheries; enforcement/compliance; fishery management and conservation
LEX-FAOC061814,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061814,https://faolex.fao.org/docs/pdf/chi61814.pdf,Decreto Nº 238 - Establece cuota anual de captura de la especie raya año 2006.,,30-01-2006,,,Spanish,Chile,,,Regulation,,"La cuota anual de captura de raya, en el área marítima que se especifica, relativa al año 2006, asciende a 1.430 toneladas. La cuota se fraccionará, según lo dispuesto en el artículo 1º, en razón del sector pesquero industrial y, por otro lado, del sector pesquero artesanal. Una vez extraída la cuota antes del término, se deberán suspender las actividades de pesca correspondientes. Las restantes disposiciones se refieren a la extracción en calidad de fauna acompañante (art. 3º) y a la obligación de los armadores industriales y artesanales de informar acerca de sus capturas. ",Fisheries,Fisheries,marine fisheries; marine fishes; total allowable catch; artisanal fisheries; bycatch; data collection/reporting; fishery management and conservation
LEX-FAOC061816,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061816,https://faolex.fao.org/docs/pdf/chi61816.pdf,Decreto Nº 239 - Establece veda biológica para el recurso raya en área y período que indica.,,30-01-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto tiene por objeto la protección del proceso de reproducción del recurso raya, al fin de asegurar la conservación del mismo. Para alcanzar dicho objetivo, establece una veda biológica en el mar territorial y en la zona económica exclusiva. Durante el período de veda biológica quedarám prohibidas la captura, comercialización, trasnporte, procesamiento, elbaoración y almacenamiento de la especie y sus productos derivados. ",Fisheries,Fisheries,marine fisheries; marine fishes; fishery management and conservation; EEZ-Exclusive Economic Zone; territorial sea; fish products; seasons; protection of species
LEX-FAOC061862,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061862,https://faolex.fao.org/docs/pdf/chi61862.pdf,"Resolución Nº 334 - Distribución de la fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Norte de la X Región.",,31-01-2006,,,Spanish,Chile,,,Regulation,,"La presente Resolución distribuye la fracción artesanal de la cuota global anual de sardina, anchoveta y jurel, correspondiente al Area Norte de la X Región, sometida al régimen de extracción por organizaciones de pescadores artesanales. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; marine fishes; fishery management and conservation
LEX-FAOC061864,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC061864,https://faolex.fao.org/docs/pdf/chi61864.pdf,"Resolución Nº 335 – Distribución de fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Sur de la X Región.",,31-01-2006,,,Spanish,Chile,,,Regulation,,"La presente Resolución distribuye la fracción artesanal de la cuota global anual de sardina, anchoveta y jurel, correspondiente al Area Norte de la X Región, sometida al régimen artesanal de extracción por parte de organizaciones de pescadores artesanales. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; marine fishes; fishery management and conservation
LEX-FAOC062031,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062031,https://faolex.fao.org/docs/pdf/chi62031.pdf,Decreto Nº 268 – Establece cuota annual de captura para el recurso Merluza del sur.,,02-02-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece, para el año 2006, la cuota anual de captura relativa al recurso merluza del sur a ser en el área marítima especificada en el artículo 1º y por fuera de las aguas interiroes de las Regiones X, XI y XII. La cuota asciende a 305 toneladas a ser fraccionadas como especie objetivo y como faunha acompañante extraída en la pesca dirigida a otras especies, según el criterio establecido por el mismo artículo 1º. Tanto los armadores industriales como los armadores artesanales que realicen actividades extractives sobre el recurso deberán informar sus capturas. ",Fisheries,Fisheries,marine fisheries; marine fishes; fishing area; total allowable catch; fishery management and conservation
LEX-FAOC062146,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062146,https://faolex.fao.org/docs/pdf/chi62146.pdf,"Decreto Nº 289 – Régimen artesanal de extracción para las pesquerías artesanales de anchoveta, sardina común y jurel.",,14-02-2006,,,Spanish,Chile,,,Regulation,,"Las pesquerías artesanales de anchoveta, sardina común y jurel en el ámbito de la V Región quedan sometidas al régimen establecido por el presente Decreto. ",Fisheries,Fisheries,marine fisheries; marine fishes; artisanal fisheries; fishing area; fishery management and conservation
LEX-FAOC062150,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062150,https://faolex.fao.org/docs/pdf/chi62150.pdf,"Resolución Nº 512 – Modifica Resolución Nº 334 de 2006, Distribución de la fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Norte de la X Región.",,15-02-2006,,,Spanish,Chile,,,Regulation,,La presente Resolución aporta modificaciones a la Resolución Nº 334 de 2006 en lo que se refiere a la distribución de la cuota global anual de captura en el ámbito de la pesquería artesanal de anchoveta y de sardina común. ,Fisheries,Fisheries,marine fisheries; marine fishes; artisanal fisheries; fishing area; fishery management and conservation
LEX-FAOC062151,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062151,https://faolex.fao.org/docs/pdf/chi62151.pdf,"Resolución Nº 511 – Modifica Resolución Nº 335 de 2006, Distribución de fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Sur de la X Región.",,15-02-2006,,,Spanish,Chile,,,Regulation,,La presente Resolución aporta modificaciones a la Resolución Nº 335 de 2006 en lo que se refiere a la distribución de la cuota global anual de captura en el ámbito de la pesquería artesanal de anchoveta y de sardina común. ,Fisheries,Fisheries,marine fisheries; marine fishes; artisanal fisheries; fishing area; fishery management and conservation
LEX-FAOC062210,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062210,https://faolex.fao.org/docs/pdf/chi62210.pdf,Decreto Nº 304 - Establece cuota total de extracción para la pesquería recurso Loco.,,23-02-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto prevé para la pesquería artesanal del recurso Loco de la XII Región, una cuota total de extracción ascendente a 411.000 unidades para el año 2006. La cuota total de extracción mencionada se considerará para calcular las cuotas individuales de extracción que se les asignará a los pescadores artesanales inscritos en el Registro Artesanal de la XII Región. ",Fisheries,Fisheries,marine fisheries; molluscs; fishing area; artisanal fisheries; total allowable catch; fishery management and conservation
LEX-FAOC062235,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062235,https://faolex.fao.org/docs/pdf/chi62235.pdf,Resolución Nº 700 - Asignación de cuotas individuales de extracción para la pesquería del recurso Loco.,,26-02-2006,,,Spanish,Chile,,,Regulation,,La presente Resolución fija una cuota individual incial ade extracción del recurso Loco ascendiente a 3.000 unidades para los buzos mariscadores que estén debidamente inscriptos en el Registro Artesanal del la XII Región. Los buzos mariscadores mantendrán el régimen de trabajo habitual que se ha utilizado históricamente en la extracción del recurso Loco. ,Fisheries,Fisheries,marine fisheries; molluscs; artisanal fisheries; fishing area; total allowable catch; fishery management and conservation
LEX-FAOC062479,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062479,https://faolex.fao.org/docs/pdf/chi62479.pdf,Decreto Nº 296 - Reglamento del Régimen Artesanal de Extracción.,,20-12-2004,,,Spanish,Chile,,,Regulation,,"De conformidad con el artículo 48 de la Ley General de Pesca y Acuicultura, el presente Decreto aprueba el Reglamento del Régimen Artesanal de Extracción. Dicho reglamento se encarga de: (a) determinar los casos en que resulta procedente establecer el régimen artesanal de extracción y la unidad de asignación a emplearse; (b) fijar el procedimiento correspondiente; (c) señalar los elementos que componen la historia real de desembarque para efectos de la distribución de la fracción artesanal de la cuota. ",Fisheries,Fisheries,marine fisheries; fishery management and conservation; artisanal fisheries
LEX-FAOC062488,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062488,https://faolex.fao.org/docs/pdf/chi62488.pdf,Decreto Nº 352 - Establece área de manejo y explotación de recursos bentónicos para la I Región.,,08-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece un área de manejo y explotación de recursos bentónicos en la I Región, en un área inscrita en las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; non-governmental entity; fishery management and conservation
LEX-FAOC062491,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062491,https://faolex.fao.org/docs/pdf/chi62491.pdf,Decreto Nº 353 - Establece área de manejo y explotación de recursos bentónicos para la X Región.,,08-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece un área de manejo y explotación de recursos bentónicos en la X Región, en un área inscrita en las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; non-governmental entity; fishery management and conservation
LEX-FAOC062493,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062493,https://faolex.fao.org/docs/pdf/chi62493.pdf,Decreto Nº 351 - Establece cuota anual de captura para el recurso bacalao.,,08-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece para el 2006 una cuota anual de captura del recurso bacalao ascendiente a 2.700 toneladas, a ser extraída en el área marítima que se especifica en el artículo 1º. Una vez que la referida cuota haya sido extraída antes del término final, se deberán suspender las actividades extractivas. El artículo 4º se refiere a los deberes de información de los armadores pesqueros, al fin de asegurar el cumplimiento de las presentes disposiciones. ",Fisheries,Fisheries,marine fisheries; marine fishes; fishing area; total allowable catch; data collection/reporting; fishery management and conservation
LEX-FAOC062622,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062622,https://faolex.fao.org/docs/pdf/chi62622.pdf,Decreto Nº 339 - Establece cuotas anuales de captura del recurso erizo.,,09-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto fija para el año 2006 las cuotas anuales de captura del recurso erizo, a ser extraídas en las áreas marítimas  correspondientes a la X y XII Región. De las cuotas establecidas, una fracción queda reservada para los pescadores artesanales. Los armadores artesanales que realicen actividades extractivas pesqueras sobre el recurso erizo deberán informar sus capturas. ",Fisheries,Fisheries,marine fisheries; fishing area; total allowable catch; aquatic animals; artisanal fisheries; fishery management and conservation
